Id,R,Nome,Squadra,Qt.A,Qt.I,Diff.,FVM,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,xAG,npxG,npxG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,PrgP,KP,PPA,PrgC,PrgR,SCA,SCA90,GCA,GCA90,Tkl,Int,Blocks,Tkl+Int,Clr,Err,Touches,Carries,Mis,Dis,CrdY,CrdR,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,PlayerScore,Score
6439,A,cheddira,Sassuolo,4,4,0,8,walid cheddira,ma MAR,FW,Napoli,26.0,1998.0,1,0,12,0.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,0.0,0.0,2,3,66.7,1,1,0,0,1,1,7.5,0,0.0,0,0,0,0,0,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3.4084486513235515,4.49438202247191
1842,A,pierini,Sassuolo,4,5,-1,9,nicholas pierini,it ITA,MF,Venezia,25.0,1998.0,2,0,83,0.9,0,0,0,0,0,0,0.0,0.1,0.0,0.1,1,0,0.0,1.08,0.0,15,20,75.0,2,2,0,1,4,2,2.17,0,0.0,0,0,0,0,0,0,28,16,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,2.556336488492663,3.3707865168539324
7001,A,n'dri,Lecce,4,5,-1,8,konan n'dri,ci CIV,"FW,MF",Lecce,23.0,2000.0,11,2,306,3.4,0,0,0,0,0,0,0.5,0.2,0.5,0.7,9,2,22.2,2.65,0.59,45,67,67.2,2,6,2,16,22,13,3.84,0,0.0,3,1,1,4,0,0,122,78,11,8,0,0,,,,,,,,,,,,,,,,,,,,,,2.3669046159303186,3.3707865168539324
6667,A,benedyczak,Parma,1,1,0,13,adrian benedyczak,pl POL,"FW,MF",Parma,23.0,2000.0,9,2,214,2.4,0,0,0,0,0,0,0.3,0.1,0.3,0.3,3,0,0.0,1.26,0.0,35,52,67.3,3,2,0,3,12,3,1.26,0,0.0,0,0,1,0,8,0,79,44,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,0.8680128204148136,1.1235955056179776
7272,A,gueye,Udinese,1,1,0,1,idrissa gana gueye,sn SEN,MF,Everton,34.0,1989.0,37,35,3063,34.0,0,3,3,0,0,0,1.1,1.7,1.1,2.8,27,5,18.5,0.79,0.15,1230,1422,86.5,145,19,10,27,27,60,1.76,4,0.12,133,48,22,181,36,1,1801,861,32,38,9,0,,,,,,,,,,,,,,,,,,,,,,0.44664539444078355,0.5617977528089888
7249,A,buksa,Udinese,9,9,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
6243,A,borrelli,Cagliari,5,5,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
531,A,berardi,Sassuolo,21,21,0,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5471,A,djuric,Parma,8,9,-1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
6630,A,mosquera,Verona,7,6,1,14,cristhian mosquera,es ESP,DF,Valencia,20.0,2004.0,37,37,3319,36.9,1,0,1,1,0,0,0.4,0.0,0.4,0.4,5,2,40.0,0.14,0.05,1858,2053,90.5,123,0,1,35,6,14,0.38,1,0.03,56,35,9,91,128,4,2367,1401,18,10,6,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5455,A,moreo,Pisa,6,5,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7127,A,addai,Como,6,7,-1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5496,A,johnsen,Cremonese,6,7,-1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5515,A,okereke,Cremonese,6,5,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7199,A,kilicsoy,Cagliari,6,6,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
6060,A,lauriente,Sassuolo,14,15,-1,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7252,A,stulic,Lecce,13,13,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
5512,A,de luca,Cremonese,9,8,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
647,A,dzeko,Fiorentina,14,15,-1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7128,A,kuhn,Como,13,14,-1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7264,A,ambrosino,Napoli,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
6827,A,njie,Torino,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7159,A,skjellerup,Sassuolo,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
785,A,immobile,Bologna,19,19,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
2012,A,milik,Juventus,1,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7162,A,giovane,Verona,3,1,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
505,A,bonazzoli,Cremonese,3,1,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7171,A,buffon,Pisa,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
7213,A,frigan,Parma,6,7,-1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
